feature,xgb_importance,shap_importance,combined_score,target_corr,removed_collinear,selected,selection_reason
Europe_YoY_accel,0.0009489587973803282,,0.0009489587973803282,0.28705416044745896,False,False,"RFE 탈락 (114위, score=0.0009)"
FRED_NewOrder_YoY_accel,0.0009301170939579606,,0.0009301170939579606,0.15374563922233905,False,False,"RFE 탈락 (115위, score=0.0009)"
T10Y3M_chg3,0.0008875448838807642,,0.0008875448838807642,0.04154694838755155,False,False,"RFE 탈락 (116위, score=0.0009)"
Ret_NVDA,0.0007923644152469933,,0.0007923644152469933,0.11100063953094258,False,False,"RFE 탈락 (117위, score=0.0008)"
Americas_YoY_accel,0.0007084249518811703,,0.0007084249518811703,0.2823777077712726,False,False,"RFE 탈락 (118위, score=0.0007)"
Ret_NVDA_lag12,0.0006565108196809888,,0.0006565108196809888,0.1296389345190254,False,False,"RFE 탈락 (119위, score=0.0007)"
FRED_ConsSenti_YoY_accel,0.0005562574369832873,,0.0005562574369832873,0.016372777922283994,False,False,"RFE 탈락 (120위, score=0.0006)"
Ret_TSM,0.0005366913974285126,,0.0005366913974285126,0.10009199340747153,False,False,"RFE 탈락 (121위, score=0.0005)"
Ret_Samsung,0.0005339081399142742,,0.0005339081399142742,0.11289594877627604,False,False,"RFE 탈락 (122위, score=0.0005)"
Ret_SOX_lag12,0.0005259498138912022,,0.0005259498138912022,0.10631043954832858,False,False,"RFE 탈락 (123위, score=0.0005)"
Ret_SKHynix,0.00037236622301861644,,0.00037236622301861644,0.11842429985956195,False,False,"RFE 탈락 (124위, score=0.0004)"
Ret_NVDA_ma3,0.0002465165453031659,,0.0002465165453031659,0.17516450609921883,False,False,"RFE 탈락 (125위, score=0.0002)"
T10Y3M_inverted,0.0,,0.0,0.13340682723497935,False,False,"RFE 탈락 (126위, score=0.0000)"
Americas_YoY,,,,0.4088105425659533,True,False,다중공선성 제거 ('Worldwide_YoY'와 corr=0.903)
Americas_YoY_lag12,,,,0.3921097596217722,True,False,다중공선성 제거 ('Worldwide_YoY_lag12'와 corr=0.903)
Americas_YoY_ma3,,,,0.29230616865103826,True,False,다중공선성 제거 ('Americas_YoY'와 corr=0.948)
Americas_YoY_ma6,,,,0.11760872310149877,True,False,다중공선성 제거 ('Worldwide_YoY_ma6'와 corr=0.917)
Americas_YoY_ma12,,,,0.17401117382797007,True,False,다중공선성 제거 ('Americas_YoY_lag6'와 corr=0.922)
Americas_YoY_momentum_3_12,,,,0.29330101617778276,True,False,다중공선성 제거 ('Worldwide_YoY_momentum_3_12'와 corr=0.915)
Europe_YoY,,,,0.3536176261805753,True,False,다중공선성 제거 ('Worldwide_YoY'와 corr=0.902)
Europe_YoY_lag12,,,,0.3956438547664947,True,False,다중공선성 제거 ('Worldwide_YoY_lag12'와 corr=0.918)
Europe_YoY_ma3,,,,0.24275991883059952,True,False,다중공선성 제거 ('Europe_YoY'와 corr=0.954)
Europe_YoY_ma6,,,,0.06923987873743961,True,False,다중공선성 제거 ('Worldwide_YoY_ma6'와 corr=0.920)
Europe_YoY_ma12,,,,0.216068762667687,True,False,다중공선성 제거 ('Europe_YoY_lag6'와 corr=0.930)
Europe_YoY_momentum_3_12,,,,0.2713440102800155,True,False,다중공선성 제거 ('Worldwide_YoY_momentum_3_12'와 corr=0.913)
Japan_YoY_ma3,,,,0.28250971418039006,True,False,다중공선성 제거 ('Japan_YoY'와 corr=0.958)
Japan_YoY_ma12,,,,0.13395511095757556,True,False,다중공선성 제거 ('Japan_YoY_lag6'와 corr=0.932)
Asia_Pacific_YoY_lag12,,,,0.3623596849885675,True,False,다중공선성 제거 ('Worldwide_YoY_lag12'와 corr=0.934)
Asia_Pacific_YoY_ma3,,,,0.3948260401030253,True,False,다중공선성 제거 ('Asia_Pacific_YoY'와 corr=0.942)
